,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Date,Open,High,Low,Close,Adj Close,Volume,Country,ClientID,Lounge_ID
3167,3167,3167,3167,3167,3167,3167,2018-04-27,42.549999,43.48,42.330002,43.400002,42.381859,6955200,UAE,3,43
3168,3168,3168,3168,3168,3168,3168,2018-04-30,43.5,43.810001,42.759998,42.93,41.922882,6472900,Morroco,2,33
3169,3169,3169,3169,3169,3169,3169,2018-05-01,42.860001,43.459999,42.560001,43.360001,42.342796,5341200,UAE,3,41
3170,3170,3170,3170,3170,3170,3170,2018-05-02,43.23,43.41,42.189999,42.240002,41.249073,6314400,Algeria,6,21
3171,3171,3171,3171,3171,3171,3171,2018-05-03,42.25,42.490002,41.540001,42.110001,41.12212,4700500,Algeria,9,43
3172,3172,3172,3172,3172,3172,3172,2018-05-04,41.75,43.450001,41.75,42.860001,41.85453,5540900,Brazil,10,18
3173,3173,3173,3173,3173,3173,3173,2018-05-07,42.919998,43.23,42.119999,42.439999,41.541298,5331000,France,3,30
3174,3174,3174,3174,3174,3174,3174,2018-05-08,42.330002,44.009998,42.330002,43.0,42.089439,7766600,Algeria,10,3
3175,3175,3175,3175,3175,3175,3175,2018-05-09,42.93,43.16,41.470001,41.5,40.621208,8273700,USA,1,35
3176,3176,3176,3176,3176,3176,3176,2018-05-10,41.509998,42.459999,41.509998,42.040001,41.14978,7931600,USA,6,7
3177,3177,3177,3177,3177,3177,3177,2018-05-11,42.080002,42.66,42.02,42.599998,41.697903,6066700,USA,5,32
3178,3178,3178,3178,3178,3178,3178,2018-05-14,42.75,43.09,42.200001,42.459999,41.560875,4201600,Algeria,7,48
3179,3179,3179,3179,3179,3179,3179,2018-05-15,42.02,43.400002,41.599998,43.189999,42.275417,6909600,Algeria,1,21
3180,3180,3180,3180,3180,3180,3180,2018-05-16,43.130001,44.91,43.040001,44.060001,43.126995,7493600,Algeria,7,9
3181,3181,3181,3181,3181,3181,3181,2018-05-17,43.900002,44.509998,43.490002,43.630001,42.706104,5334100,Brazil,1,34
3182,3182,3182,3182,3182,3182,3182,2018-05-18,43.560001,43.759998,43.040001,43.380001,42.461399,4216100,USA,1,17
3183,3183,3183,3183,3183,3183,3183,2018-05-21,43.740002,44.790001,43.630001,44.279999,43.342335,4930200,Germany,3,30
3184,3184,3184,3184,3184,3184,3184,2018-05-22,44.5,45.040001,42.830002,42.880001,41.971985,6892400,Morroco,3,13
3185,3185,3185,3185,3185,3185,3185,2018-05-23,42.639999,42.869999,42.27,42.799999,41.893681,3915900,Morroco,1,37
3186,3186,3186,3186,3186,3186,3186,2018-05-24,42.939999,43.889999,42.759998,43.560001,42.637585,3855300,Uk,8,14
3187,3187,3187,3187,3187,3187,3187,2018-05-25,43.82,45.82,43.799999,44.91,43.959,6517300,USA,4,3
3188,3188,3188,3188,3188,3188,3188,2018-05-29,44.599998,45.150002,43.220001,43.59,42.66695,4531800,Brazil,10,12
3189,3189,3189,3189,3189,3189,3189,2018-05-30,43.68,43.830002,42.66,43.299999,42.383087,5457900,Algeria,4,43
3190,3190,3190,3190,3190,3190,3190,2018-05-31,43.400002,44.709999,42.970001,43.540001,42.618015,8540100,Algeria,6,32
3191,3191,3191,3191,3191,3191,3191,2018-06-01,44.049999,44.09,43.349998,44.0,43.068268,5472300,Germany,8,49
3192,3192,3192,3192,3192,3192,3192,2018-06-04,44.040001,45.009998,43.959999,44.860001,43.910057,5685200,UAE,7,50
3193,3193,3193,3193,3193,3193,3193,2018-06-05,44.779999,45.02,43.810001,44.18,43.24445,4975300,France,5,31
3194,3194,3194,3194,3194,3194,3194,2018-06-06,43.450001,44.23,42.880001,44.189999,43.254246,6502500,France,6,14
3195,3195,3195,3195,3195,3195,3195,2018-06-07,44.279999,44.48,43.450001,43.84,42.911655,3729000,Algeria,10,3
3196,3196,3196,3196,3196,3196,3196,2018-06-08,43.959999,43.970001,42.959999,43.110001,42.197109,6273000,USA,7,11
3197,3197,3197,3197,3197,3197,3197,2018-06-11,43.25,44.93,43.25,44.16,43.224876,6440700,Algeria,1,3
3198,3198,3198,3198,3198,3198,3198,2018-06-12,44.23,44.299999,43.09,43.41,42.490757,5204600,USA,4,33
3199,3199,3199,3199,3199,3199,3199,2018-06-13,43.389999,43.689999,42.830002,42.919998,42.011143,5989000,Spain,7,4
3200,3200,3200,3200,3200,3200,3200,2018-06-14,43.060001,43.490002,42.799999,43.080002,42.167751,4019300,France,4,36
3201,3201,3201,3201,3201,3201,3201,2018-06-15,43.060001,43.110001,42.32,42.77,41.864315,7032000,Algeria,7,28
3202,3202,3202,3202,3202,3202,3202,2018-06-18,42.630001,42.68,41.939999,42.439999,41.541298,5372100,Brazil,4,5
3203,3203,3203,3203,3203,3203,3203,2018-06-19,42.029999,42.209999,41.09,41.509998,40.630993,5575300,Uk,6,7
3204,3204,3204,3204,3204,3204,3204,2018-06-20,41.650002,42.34,41.349998,42.029999,41.139984,4930600,Spain,7,39
3205,3205,3205,3205,3205,3205,3205,2018-06-21,42.029999,42.5,41.369999,41.490002,40.61142,5025300,Morroco,6,19
3206,3206,3206,3206,3206,3206,3206,2018-06-22,41.459999,42.41,41.02,41.349998,40.47438,9115100,Spain,10,20
3207,3207,3207,3207,3207,3207,3207,2018-06-25,41.09,41.27,39.290001,39.68,38.839741,7126400,Morroco,5,45
3208,3208,3208,3208,3208,3208,3208,2018-06-26,39.869999,39.959999,38.990002,39.09,38.262238,6037400,France,1,48
3209,3209,3209,3209,3209,3209,3209,2018-06-27,39.09,39.18,38.25,38.259998,37.449818,7391600,France,9,17
3210,3210,3210,3210,3210,3210,3210,2018-06-28,38.330002,38.529999,37.060001,38.200001,37.391087,7909700,Morroco,5,14
3211,3211,3211,3211,3211,3211,3211,2018-06-29,38.25,38.75,37.82,37.959999,37.156166,6032100,Morroco,5,6
3212,3212,3212,3212,3212,3212,3212,2018-07-02,37.740002,38.400002,37.439999,38.360001,37.547695,3363500,Morroco,6,30
3213,3213,3213,3213,3213,3213,3213,2018-07-03,37.639999,38.330002,36.759998,37.75,36.950619,5645300,Uk,1,11
3214,3214,3214,3214,3214,3214,3214,2018-07-05,37.849998,38.18,37.52,37.990002,37.185532,6181500,Spain,1,39
3215,3215,3215,3215,3215,3215,3215,2018-07-06,38.189999,38.389999,37.759998,38.09,37.283417,3695000,Brazil,6,39
3216,3216,3216,3216,3216,3216,3216,2018-07-09,38.209999,39.41,38.07,39.310001,38.477581,4530400,Germany,9,44
3217,3217,3217,3217,3217,3217,3217,2018-07-10,39.380001,39.400002,38.5,39.119999,38.291599,4910000,USA,10,43
3218,3218,3218,3218,3218,3218,3218,2018-07-11,38.310001,38.34,35.900002,35.959999,35.198521,24894200,Germany,3,27
3219,3219,3219,3219,3219,3219,3219,2018-07-12,36.400002,36.77,35.639999,36.330002,35.560692,12226300,UAE,6,45
3220,3220,3220,3220,3220,3220,3220,2018-07-13,36.310001,37.259998,36.139999,37.119999,36.333954,10829800,Algeria,1,24
3221,3221,3221,3221,3221,3221,3221,2018-07-16,37.259998,37.580002,36.93,37.279999,36.490566,5358400,Brazil,4,15
3222,3222,3222,3222,3222,3222,3222,2018-07-17,37.099998,38.049999,37.080002,37.380001,36.588451,6274400,France,5,13
3223,3223,3223,3223,3223,3223,3223,2018-07-18,38.0,39.200001,38.0,38.369999,37.557487,10297400,USA,10,16
3224,3224,3224,3224,3224,3224,3224,2018-07-19,38.32,38.380001,37.549999,38.130001,37.322571,4985200,Algeria,1,26
3225,3225,3225,3225,3225,3225,3225,2018-07-20,37.959999,38.380001,37.810001,37.880001,37.077862,5302700,Algeria,6,29
3226,3226,3226,3226,3226,3226,3226,2018-07-23,37.650002,38.220001,37.360001,38.040001,37.234478,4697300,Morroco,2,22
3227,3227,3227,3227,3227,3227,3227,2018-07-24,38.189999,38.389999,37.040001,37.450001,36.656967,6415100,Uk,4,37
3228,3228,3228,3228,3228,3228,3228,2018-07-25,37.32,38.34,37.32,38.189999,37.381302,7336300,Morroco,8,38
3229,3229,3229,3229,3229,3229,3229,2018-07-26,37.849998,40.450001,37.599998,40.02,39.17255,12832300,Uk,10,45
3230,3230,3230,3230,3230,3230,3230,2018-07-27,39.93,40.860001,39.509998,39.689999,38.849537,8445100,Morroco,10,22
3231,3231,3231,3231,3231,3231,3231,2018-07-30,39.880001,40.290001,38.93,38.970001,38.144787,5746200,Morroco,3,26
3232,3232,3232,3232,3232,3232,3232,2018-07-31,39.259998,39.869999,39.139999,39.540001,38.702709,5761100,Algeria,1,46
3233,3233,3233,3233,3233,3233,3233,2018-08-01,39.380001,39.470001,37.689999,38.139999,37.332359,7080700,Brazil,9,2
3234,3234,3234,3234,3234,3234,3234,2018-08-02,37.860001,38.119999,37.349998,37.93,37.126804,5920700,Uk,2,31
3235,3235,3235,3235,3235,3235,3235,2018-08-03,38.060001,38.619999,38.049999,38.419998,37.60643,3975100,Morroco,2,8
3236,3236,3236,3236,3236,3236,3236,2018-08-06,38.259998,38.490002,37.869999,38.41,37.694759,3339900,Algeria,9,2
3237,3237,3237,3237,3237,3237,3237,2018-08-07,38.650002,38.740002,38.189999,38.259998,37.547546,6427100,Morroco,9,14
3238,3238,3238,3238,3238,3238,3238,2018-08-08,38.41,38.860001,38.220001,38.380001,37.66531,3886500,Algeria,1,50
3239,3239,3239,3239,3239,3239,3239,2018-08-09,38.549999,38.740002,37.889999,37.919998,37.213879,3699400,Uk,6,2
3240,3240,3240,3240,3240,3240,3240,2018-08-10,37.75,37.790001,36.450001,37.259998,36.566162,7481700,Algeria,5,19
3241,3241,3241,3241,3241,3241,3241,2018-08-13,37.290001,37.330002,36.68,36.790001,36.104923,4051800,UAE,6,43
3242,3242,3242,3242,3242,3242,3242,2018-08-14,36.84,37.560001,36.830002,37.09,36.39933,3873000,France,8,39
3243,3243,3243,3243,3243,3243,3243,2018-08-15,36.959999,37.509998,36.419998,37.439999,36.742809,5599200,Brazil,9,46
3244,3244,3244,3244,3244,3244,3244,2018-08-16,37.75,38.459999,37.439999,38.16,37.449409,5876500,Morroco,10,2
3245,3245,3245,3245,3245,3245,3245,2018-08-17,37.990002,38.209999,37.720001,37.790001,37.0863,6364900,USA,1,4
3246,3246,3246,3246,3246,3246,3246,2018-08-20,38.040001,40.099998,37.990002,39.990002,39.245331,9628900,Spain,7,28
3247,3247,3247,3247,3247,3247,3247,2018-08-21,39.98,40.709999,39.84,40.330002,39.578999,6491800,Morroco,5,19
3248,3248,3248,3248,3248,3248,3248,2018-08-22,40.080002,40.189999,39.139999,39.189999,38.460224,5593100,UAE,9,10
3249,3249,3249,3249,3249,3249,3249,2018-08-23,39.189999,39.389999,38.720001,38.830002,38.106937,3931900,Brazil,2,36
3250,3250,3250,3250,3250,3250,3250,2018-08-24,38.900002,39.150002,38.529999,38.82,38.097118,3561700,Germany,5,16
3251,3251,3251,3251,3251,3251,3251,2018-08-27,39.02,39.82,39.02,39.52,38.784084,11236000,UAE,10,45
3252,3252,3252,3252,3252,3252,3252,2018-08-28,39.669998,40.700001,39.599998,40.689999,39.932293,7373500,Morroco,4,8
3253,3253,3253,3253,3253,3253,3253,2018-08-29,40.66,41.040001,40.25,40.5,39.745831,4475100,Morroco,3,47
3254,3254,3254,3254,3254,3254,3254,2018-08-30,40.360001,40.84,40.150002,40.400002,39.647697,4330100,Algeria,2,39
3255,3255,3255,3255,3255,3255,3255,2018-08-31,40.25,40.549999,40.18,40.48,39.7262,3464000,France,2,11
3256,3256,3256,3256,3256,3256,3256,2018-09-04,40.32,41.34,40.32,40.77,40.010803,7123200,Spain,5,49
3257,3257,3257,3257,3257,3257,3257,2018-09-05,40.810001,41.369999,38.880001,39.669998,38.93129,9738800,France,4,36
3258,3258,3258,3258,3258,3258,3258,2018-09-06,39.48,39.689999,38.25,38.48,37.763443,6917300,Brazil,3,15
3259,3259,3259,3259,3259,3259,3259,2018-09-07,38.310001,39.27,38.150002,38.43,37.714378,4875700,USA,3,37
3260,3260,3260,3260,3260,3260,3260,2018-09-10,38.66,39.490002,38.490002,39.43,38.695763,3901000,UAE,6,39
3261,3261,3261,3261,3261,3261,3261,2018-09-11,39.330002,40.310001,39.07,40.18,39.431793,5863600,Uk,8,3
3262,3262,3262,3262,3262,3262,3262,2018-09-12,40.259998,40.400002,39.23,39.259998,38.528919,6103400,Uk,5,34
3263,3263,3263,3263,3263,3263,3263,2018-09-13,39.490002,40.060001,39.419998,39.48,38.744823,4268900,Uk,6,48
3264,3264,3264,3264,3264,3264,3264,2018-09-14,39.540001,39.970001,39.32,39.740002,38.999989,2905100,France,8,33
3265,3265,3265,3265,3265,3265,3265,2018-09-17,39.700001,40.549999,39.700001,40.32,39.569187,5072800,France,1,34
3266,3266,3266,3266,3266,3266,3266,2018-09-18,40.360001,40.860001,39.650002,40.790001,40.030434,5548300,USA,7,46
3267,3267,3267,3267,3267,3267,3267,2018-09-19,40.790001,41.77,40.700001,41.599998,40.825348,7413600,France,5,5
3268,3268,3268,3268,3268,3268,3268,2018-09-20,41.82,42.169998,41.189999,41.889999,41.109951,6865600,Morroco,4,40
3269,3269,3269,3269,3269,3269,3269,2018-09-21,42.040001,43.889999,41.990002,43.599998,42.788105,10743100,Brazil,1,22
3270,3270,3270,3270,3270,3270,3270,2018-09-24,43.27,43.299999,41.849998,41.98,41.198277,7105100,Uk,4,17
3271,3271,3271,3271,3271,3271,3271,2018-09-25,42.0,42.189999,40.27,40.810001,40.050064,6744200,Algeria,7,47
3272,3272,3272,3272,3272,3272,3272,2018-09-26,40.84,41.48,40.779999,41.040001,40.275776,4623700,UAE,2,22
3273,3273,3273,3273,3273,3273,3273,2018-09-27,41.23,42.200001,41.150002,41.5,40.727207,5654600,Morroco,7,14
3274,3274,3274,3274,3274,3274,3274,2018-09-28,41.369999,41.959999,40.700001,41.330002,40.560375,5030600,Algeria,3,49
3275,3275,3275,3275,3275,3275,3275,2018-10-01,41.41,41.75,39.599998,39.610001,38.87241,7210700,Germany,5,31
3276,3276,3276,3276,3276,3276,3276,2018-10-02,39.599998,39.599998,38.400002,38.5,37.783077,7625000,USA,6,41
3277,3277,3277,3277,3277,3277,3277,2018-10-03,38.700001,39.259998,38.419998,38.799999,38.077484,6370300,Spain,1,19
3278,3278,3278,3278,3278,3278,3278,2018-10-04,38.799999,39.009998,37.48,37.919998,37.213879,5916500,Brazil,8,48
3279,3279,3279,3279,3279,3279,3279,2018-10-05,37.93,38.130001,36.209999,36.439999,35.761433,9127000,Morroco,6,23
3280,3280,3280,3280,3280,3280,3280,2018-10-08,36.439999,36.849998,35.599998,35.900002,35.231495,7879300,UAE,4,3
3281,3281,3281,3281,3281,3281,3281,2018-10-09,36.299999,36.389999,33.41,33.549999,32.925251,19662600,Morroco,4,34
3282,3282,3282,3282,3282,3282,3282,2018-10-10,33.330002,33.400002,31.59,31.610001,31.021378,20539000,France,5,22
3283,3283,3283,3283,3283,3283,3283,2018-10-11,32.299999,32.75,30.75,31.27,30.687708,17115800,Spain,9,7
3284,3284,3284,3284,3284,3284,3284,2018-10-12,31.969999,32.130001,30.809999,30.91,30.334414,12905200,Morroco,5,22
3285,3285,3285,3285,3285,3285,3285,2018-10-15,31.0,32.240002,30.82,31.780001,31.188211,11092500,Brazil,6,41
3286,3286,3286,3286,3286,3286,3286,2018-10-16,32.060001,33.439999,31.98,33.279999,32.660278,11339200,Morroco,7,36
3287,3287,3287,3287,3287,3287,3287,2018-10-17,34.450001,35.400002,33.529999,33.57,32.944878,15068600,Uk,6,2
3288,3288,3288,3288,3288,3288,3288,2018-10-18,33.580002,33.759998,31.870001,32.060001,31.462999,12778300,Germany,3,30
3289,3289,3289,3289,3289,3289,3289,2018-10-19,32.09,32.650002,31.809999,32.040001,31.443373,10445200,Algeria,2,22
3290,3290,3290,3290,3290,3290,3290,2018-10-22,32.27,32.52,31.82,32.16,31.561138,7572100,Algeria,9,40
3291,3291,3291,3291,3291,3291,3291,2018-10-23,31.530001,32.439999,30.6,32.380001,31.77704,12468300,Brazil,2,48
3292,3292,3292,3292,3292,3292,3292,2018-10-24,32.48,32.75,30.24,30.34,29.775026,15348200,USA,4,45
3293,3293,3293,3293,3293,3293,3293,2018-10-25,31.190001,33.330002,31.120001,32.369999,31.767227,18375200,Brazil,2,41
3294,3294,3294,3294,3294,3294,3294,2018-10-26,31.4,33.009998,31.299999,32.459999,31.855553,11438600,Spain,7,17
3295,3295,3295,3295,3295,3295,3295,2018-10-29,33.139999,33.990002,31.950001,32.599998,31.992943,9405500,USA,1,45
3296,3296,3296,3296,3296,3296,3296,2018-10-30,32.439999,34.779999,32.330002,34.66,34.014584,13067600,UAE,2,8
3297,3297,3297,3297,3297,3297,3297,2018-10-31,35.16,35.900002,34.810001,35.080002,34.426769,11132800,UAE,4,26
3298,3298,3298,3298,3298,3298,3298,2018-11-01,35.299999,36.470001,35.07,36.369999,35.692745,9643200,France,3,6
3299,3299,3299,3299,3299,3299,3299,2018-11-02,36.59,37.459999,35.639999,36.330002,35.653488,10039100,Spain,5,35
3300,3300,3300,3300,3300,3300,3300,2018-11-05,36.349998,36.52,35.130001,35.720001,35.151604,11305300,Germany,7,37
3301,3301,3301,3301,3301,3301,3301,2018-11-06,35.599998,35.959999,34.84,35.169998,34.610352,11376700,Morroco,1,49
3302,3302,3302,3302,3302,3302,3302,2018-11-07,35.57,37.389999,35.48,36.970001,36.38171,10904000,Algeria,6,35
3303,3303,3303,3303,3303,3303,3303,2018-11-08,36.77,37.049999,35.970001,36.860001,36.27346,6884800,Germany,1,50
3304,3304,3304,3304,3304,3304,3304,2018-11-09,36.700001,37.259998,36.029999,36.220001,35.643646,6794400,France,3,23
3305,3305,3305,3305,3305,3305,3305,2018-11-12,36.310001,37.299999,35.779999,36.860001,36.27346,9360800,Morroco,4,42
3306,3306,3306,3306,3306,3306,3306,2018-11-13,37.150002,38.419998,37.099998,37.779999,37.178818,9694100,Brazil,10,33
3307,3307,3307,3307,3307,3307,3307,2018-11-14,38.0,38.59,37.450001,38.110001,37.503571,7288400,Uk,2,9
3308,3308,3308,3308,3308,3308,3308,2018-11-15,37.869999,38.16,36.310001,37.82,37.218182,8296700,Spain,7,38
3309,3309,3309,3309,3309,3309,3309,2018-11-16,37.400002,37.529999,36.5,36.75,36.165211,10645700,USA,1,18
3310,3310,3310,3310,3310,3310,3310,2018-11-19,36.759998,37.080002,35.310001,35.82,35.250011,9421000,Morroco,3,18
3311,3311,3311,3311,3311,3311,3311,2018-11-20,35.049999,36.389999,34.860001,35.59,35.023674,7059600,France,3,27
3312,3312,3312,3312,3312,3312,3312,2018-11-21,36.09,37.509998,35.970001,36.310001,35.732212,8701500,Spain,10,7
3313,3313,3313,3313,3313,3313,3313,2018-11-23,36.66,38.27,36.66,37.950001,37.346111,6121300,Germany,4,32
3314,3314,3314,3314,3314,3314,3314,2018-11-26,38.299999,38.619999,37.700001,38.099998,37.493725,9203100,Germany,6,15
3315,3315,3315,3315,3315,3315,3315,2018-11-27,38.209999,38.77,37.810001,38.290001,37.680706,8143000,Spain,8,45
3316,3316,3316,3316,3316,3316,3316,2018-11-28,38.59,38.970001,37.779999,38.939999,38.320362,6673800,Spain,1,16
3317,3317,3317,3317,3317,3317,3317,2018-11-29,38.799999,39.34,38.400002,38.419998,37.808636,5178100,Algeria,7,10
3318,3318,3318,3318,3318,3318,3318,2018-11-30,38.419998,40.200001,38.419998,40.16,39.520947,10015700,Algeria,10,2
3319,3319,3319,3319,3319,3319,3319,2018-12-03,40.57,40.580002,39.139999,39.650002,39.019062,6578000,Germany,9,26
3320,3320,3320,3320,3320,3320,3320,2018-12-04,38.82,39.209999,36.669998,36.689999,36.106163,12315100,Uk,7,22
3321,3321,3321,3321,3321,3321,3321,2018-12-06,36.0,37.099998,35.790001,36.939999,36.352184,9378900,UAE,9,23
3322,3322,3322,3322,3322,3322,3322,2018-12-07,36.580002,36.599998,33.380001,33.57,33.035812,14380100,Brazil,1,1
3323,3323,3323,3323,3323,3323,3323,2018-12-10,33.669998,34.169998,32.610001,33.84,33.301517,8569100,Spain,10,26
3324,3324,3324,3324,3324,3324,3324,2018-12-11,34.360001,34.810001,33.610001,34.099998,33.557377,8055400,Germany,3,38
3325,3325,3325,3325,3325,3325,3325,2018-12-12,34.549999,34.790001,34.09,34.349998,33.803402,7630500,Spain,5,34
3326,3326,3326,3326,3326,3326,3326,2018-12-13,34.299999,34.689999,32.380001,32.459999,31.943472,10279700,Algeria,4,34
3327,3327,3327,3327,3327,3327,3327,2018-12-14,32.27,33.27,32.080002,32.41,31.894268,8558600,Germany,7,32
3328,3328,3328,3328,3328,3328,3328,2018-12-17,32.299999,32.860001,31.700001,32.040001,31.530161,7638100,Uk,9,43
3329,3329,3329,3329,3329,3329,3329,2018-12-18,32.470001,33.650002,32.470001,33.540001,33.00629,9117600,USA,3,28
3330,3330,3330,3330,3330,3330,3330,2018-12-19,33.459999,33.98,32.23,32.419998,31.904114,8120500,France,7,39
3331,3331,3331,3331,3331,3331,3331,2018-12-20,32.34,32.68,30.950001,31.889999,31.382545,9439600,Uk,8,13
3332,3332,3332,3332,3332,3332,3332,2018-12-21,31.950001,32.650002,30.65,30.780001,30.290211,11800600,France,7,28
3333,3333,3333,3333,3333,3333,3333,2018-12-24,30.51,30.92,29.67,29.719999,29.247074,5902000,Morroco,10,27
3334,3334,3334,3334,3334,3334,3334,2018-12-26,30.120001,32.330002,29.59,32.290001,31.776182,8621300,France,4,31
3335,3335,3335,3335,3335,3335,3335,2018-12-27,31.709999,32.049999,30.870001,32.040001,31.530161,7751300,Spain,9,11
3336,3336,3336,3336,3336,3336,3336,2018-12-28,32.169998,32.599998,31.51,31.83,31.323502,6379400,USA,1,25
3337,3337,3337,3337,3337,3337,3337,2018-12-31,32.09,32.619999,31.68,32.110001,31.599045,5334700,Uk,3,20
3338,3338,3338,3338,3338,3338,3338,2019-01-02,31.459999,32.650002,31.049999,32.48,31.963156,5229500,Germany,5,36
3339,3339,3339,3339,3339,3339,3339,2019-01-03,31.690001,31.85,28.809999,30.059999,29.581663,16822000,Brazil,8,44
3340,3340,3340,3340,3340,3340,3340,2019-01-04,30.440001,32.09,30.4,32.040001,31.530161,9369600,Brazil,8,11
3341,3341,3341,3341,3341,3341,3341,2019-01-07,31.99,33.48,31.24,32.950001,32.425678,8010700,Spain,10,38
3342,3342,3342,3342,3342,3342,3342,2019-01-08,33.360001,33.650002,32.200001,32.419998,31.904114,7107700,Spain,1,23
3343,3343,3343,3343,3343,3343,3343,2019-01-09,32.419998,33.549999,32.299999,33.419998,32.888203,6179400,Germany,10,41
3344,3344,3344,3344,3344,3344,3344,2019-01-10,30.620001,32.209999,29.780001,32.040001,31.530161,19726300,Spain,3,4
3345,3345,3345,3345,3345,3345,3345,2019-01-11,31.799999,31.99,31.1,31.799999,31.293976,6900100,USA,4,7
3346,3346,3346,3346,3346,3346,3346,2019-01-14,31.4,31.93,30.700001,31.709999,31.205408,5878500,Uk,5,2
3347,3347,3347,3347,3347,3347,3347,2019-01-15,31.879999,32.860001,31.629999,32.099998,31.589203,7643100,France,6,39
3348,3348,3348,3348,3348,3348,3348,2019-01-16,32.82,33.669998,32.740002,32.84,32.317429,9141600,Algeria,4,9
3349,3349,3349,3349,3349,3349,3349,2019-01-17,32.75,33.889999,32.630001,33.580002,33.045654,5917500,USA,9,7
3350,3350,3350,3350,3350,3350,3350,2019-01-18,33.84,34.040001,33.150002,33.970001,33.429451,5817700,Germany,2,23
3351,3351,3351,3351,3351,3351,3351,2019-01-22,33.759998,33.880001,32.450001,32.740002,32.219025,14598200,Algeria,5,6
3352,3352,3352,3352,3352,3352,3352,2019-01-23,32.93,33.099998,31.389999,31.65,31.146364,14317900,Brazil,6,4
3353,3353,3353,3353,3353,3353,3353,2019-01-24,34.259998,34.349998,32.830002,33.66,33.124386,15531100,USA,6,49
3354,3354,3354,3354,3354,3354,3354,2019-01-25,33.939999,35.5,33.759998,34.98,34.423374,15811300,Uk,10,47
3355,3355,3355,3355,3355,3355,3355,2019-01-28,34.529999,36.619999,34.5,36.57,35.988071,14843500,Morroco,4,42
3356,3356,3356,3356,3356,3356,3356,2019-01-29,36.759998,37.080002,36.07,36.290001,35.712532,8744300,France,7,46
3357,3357,3357,3357,3357,3357,3357,2019-01-30,36.43,36.68,36.169998,36.34,35.761734,7435600,Spain,7,34
3358,3358,3358,3358,3358,3358,3358,2019-01-31,36.310001,36.549999,35.549999,35.77,35.200802,7706600,Uk,2,1
3359,3359,3359,3359,3359,3359,3359,2019-02-01,35.77,36.59,35.77,36.110001,35.535397,6611900,Spain,6,24
3360,3360,3360,3360,3360,3360,3360,2019-02-04,36.16,36.810001,36.119999,36.779999,36.194733,9089300,France,10,7
3361,3361,3361,3361,3361,3361,3361,2019-02-05,36.810001,37.23,36.700001,36.93,36.441425,6003200,Brazil,1,32
3362,3362,3362,3362,3362,3362,3362,2019-02-06,36.799999,37.09,36.610001,36.759998,36.273674,5802800,UAE,4,48
3363,3363,3363,3363,3363,3363,3363,2019-02-07,36.459999,36.700001,35.939999,36.169998,35.691483,5857300,Brazil,5,13
3364,3364,3364,3364,3364,3364,3364,2019-02-08,35.799999,36.23,35.389999,36.0,35.523731,4973300,Uk,1,37
3365,3365,3365,3365,3365,3365,3365,2019-02-11,36.080002,36.720001,36.080002,36.59,36.105927,4932600,Algeria,7,36
3366,3366,3366,3366,3366,3366,3366,2019-02-12,36.759998,37.169998,35.669998,35.75,35.277035,6883200,Uk,4,3
3367,3367,3367,3367,3367,3367,3367,2019-02-13,35.830002,36.459999,35.810001,36.209999,35.730949,5837900,Spain,2,47
3368,3368,3368,3368,3368,3368,3368,2019-02-14,35.91,36.529999,35.669998,36.110001,35.632275,4070000,Morroco,2,13
3369,3369,3369,3369,3369,3369,3369,2019-02-15,36.240002,36.34,34.959999,35.049999,34.586296,11471900,France,1,34
3370,3370,3370,3370,3370,3370,3370,2019-02-19,35.029999,35.900002,35.0,35.470001,35.00074,6436100,Brazil,5,37
3371,3371,3371,3371,3371,3371,3371,2019-02-20,35.0,35.240002,34.77,35.060001,34.596169,6969900,Uk,3,33
3372,3372,3372,3372,3372,3372,3372,2019-02-21,34.98,35.509998,34.830002,34.98,34.517223,5900700,Brazil,3,23
3373,3373,3373,3373,3373,3373,3373,2019-02-22,35.0,35.549999,35.0,35.490002,35.020477,5393300,Spain,7,4
3374,3374,3374,3374,3374,3374,3374,2019-02-25,35.75,36.380001,35.669998,35.900002,35.425053,10905900,UAE,5,27
3375,3375,3375,3375,3375,3375,3375,2019-02-26,35.900002,36.73,35.75,36.25,35.770424,7565000,USA,5,11
3376,3376,3376,3376,3376,3376,3376,2019-02-27,36.110001,36.330002,35.27,35.689999,35.217827,5874900,Germany,3,8
3377,3377,3377,3377,3377,3377,3377,2019-02-28,35.630001,35.889999,35.169998,35.630001,35.158623,7873800,France,4,27
3378,3378,3378,3378,3378,3378,3378,2019-03-01,35.580002,35.959999,34.369999,34.639999,34.181721,8654000,Brazil,7,41
3379,3379,3379,3379,3379,3379,3379,2019-03-04,34.759998,34.889999,33.5,33.720001,33.273895,6998100,Germany,2,45
3380,3380,3380,3380,3380,3380,3380,2019-03-05,34.029999,34.380001,33.169998,33.23,32.790375,7405700,Brazil,7,35
3381,3381,3381,3381,3381,3381,3381,2019-03-06,33.220001,33.419998,32.52,32.759998,32.326591,6420800,USA,2,12
3382,3382,3382,3382,3382,3382,3382,2019-03-07,32.700001,32.700001,31.620001,32.220001,31.793739,7112400,Germany,1,2
3383,3383,3383,3383,3383,3383,3383,2019-03-08,31.9,32.119999,31.370001,31.91,31.487839,6200500,France,9,2
